BN/Registration Number	Charity Name	Charity Status	Effective Date of Status	Sanction	Designation code	Category code	Address	City	Province	Country	Postal Code/Zip Code	
850795998RR0001	ROTARY CLUB OF BURLINGTON NORTH FOUNDATION INC	Registered	1996-07-01		A	63	P.O. BOX 93112	BURLINGTON	ON	CA	L7M4A3	
119124485RR0001	ROTARY CLUB OF BURLINGTON ONTARIO FOUR WAY FUND	Registered	1967-01-01		C	65	3063 SOUTH SERVICE ROAD	BURLINGTON	ON	CA	L7N3E9	
890562945RR0001	ROTARY CLUB OF CAMBRIDGE PRESTON HESPELER CHARITABLE FOUNDATION	Registered	1967-01-01		C	63	304 - 485 PINEBUSH RD	CAMBRIDGE	ON	CA	N1T0A6	
889133799RR0001	ROTARY CLUB OF CAMPBELLFORD CHARITABLE TRUST,	Registered	1983-12-31		C	65	BOX 1396	CAMPBELLFORD	ON	CA	K0L1L0	
119124527RR0001	ROTARY CLUB OF CHATHAM SERVICE FUND	Registered	1967-01-01		A	63	PO BOX 836 STN MAIN	CHATHAM	ON	CA	N7M5L1	
884415514RR0001	ROTARY CLUB OF CHATHAM SUNRISE SERVICE FUND	Registered	2001-07-01		A	63	48 CHRISTINA PL	CHATHAM	ON	CA	N7L5K4	
878035302RR0001	ROTARY CLUB OF CORNWALL SUNRISE FOUNDATION INC.	Registered	2003-08-29		A	63	P.O. BOX 562	CORNWALL	ON	CA	K6H5T3	
894013465RR0001	ROTARY CLUB OF DON MILLS ONTARIO CHARITABLE FUND	Registered	1973-07-01		C	63	2 - 8953 WOODBINE AVE	MARKHAM	ON	CA	L3R0J9	
119124634RR0001	ROTARY CLUB OF DRESDEN SERVICE FUND	Registered	1987-11-09		C	09	P. O. BOX 355	DRESDEN	ON	CA	N0P1M0	
890328271RR0001	ROTARY CLUB OF DUNDAS CHARITABLE TRUST,	Registered	1967-01-01		C	65	4 BRENTWOOD DR	DUNDAS	ON	CA	L9H3N3	
865744635RR0001	ROTARY CLUB OF DUNNVILLE CHARITABLE FOUNDATION	Registered	2000-07-01		A	63	311 BROAD ST E	DUNNVILLE	ON	CA	N1A1G4	
119124709RR0001	ROTARY CLUB OF EGANVILLE, CHARITABLE TRUST	Registered	1967-01-01		C	65	P.O BOX 788	EGANVILLE	ON	CA	K0J1J0	
119124717RR0001	ROTARY CLUB OF ENGLEHART CHARITABLE TRUST	Registered	1998-01-01		C	65	PO BOX 412	ENGLEHART	ON	CA	P0J1H0	
889922795RR0001	ROTARY CLUB OF ESSEX FOUNDATION FUND	Registered	1995-07-01		C	63	P.O. BOX 42	ESSEX	ON	CA	N8M2Y1	
890383946RR0001	ROTARY CLUB OF ETOBICOKE CHARITABLE TRUST	Registered	1979-01-01		A	65	1157 SPRAGG COURT	MISSISSAUGA	ON	CA	L5C2Z9	
889399796RR0001	ROTARY CLUB OF FENELON FALLS, ONTARIO, CANADA INC, CHARITABLE TRUST	Registered	1991-07-01		A	65	BOX 862	FENELON	ON	CA	K0M1N0	
119124774RR0001	ROTARY CLUB OF GANANOQUE CHARITABLE TRUST	Registered	1982-07-01		C	65	P.O. BOX 516	GANANOQUE	ON	CA	K7G2V1	
895632420RR0001	ROTARY CLUB OF GLENCOE FOUNDATION	Registered	1998-04-27		C	65	3974 NEWBIGGEN DR             RR 3	GLENCOE	ON	CA	N0L1M0	
119124790RR0001	ROTARY CLUB OF GORE BAY CHARITABLE TRUST	Registered	1984-01-01		C	65	279 TOBACCO LAKE RD N.	GORE BAY	ON	CA	P0P1H0	
891556847RR0001	ROTARY CLUB OF GRAVENHURST, CHARITABLE TRUST	Registered	1982-02-01		C	65	P.O. BOX 888	GRAVENHURST	ON	CA	P1P1V2	
894398817RR0001	ROTARY CLUB OF GUELPH CHARITABLE FOUNDATION	Registered	1988-07-01		A	63	10 ETON PLACE	GUELPH	ON	CA	N1E3L5	
119124832RR0002	ROTARY CLUB OF GUELPH CHARITABLE TRUST	Registered	1993-03-20		A	65	170 METCALFE ST	GUELPH	ON	CA	N1E4Y3	
863418984RR0001	ROTARY CLUB OF GUELPH SOUTH CHARITABLE FOUNDATION INC.	Registered	2005-11-14		A	63	P.O. BOX 21060                CAMPUS DRUG MART LTD.	GUELPH	ON	CA	N1G3A2	
889543666RR0001	ROTARY CLUB OF GUELPH TRILLIUM CHARITABLE FOUNDATION	Registered	1992-09-11		C	59	150 DOWNEY ROAD	GUELPH	ON	CA	N1C1A3	
889860466RR0001	ROTARY CLUB OF GUELPH-WELLINGTON CHARITABLE FOUNDATION	Registered	1989-11-02		A	03	P.O. BOX 1637	GUELPH	ON	CA	N1H6R7	
890676992RR0001	ROTARY CLUB OF HALIBURTON CHARITABLE TRUST,	Registered	1991-07-01		A	65	BOX 506	HALIBURTON	ON	CA	K0M1S0	
119124865RR0001	ROTARY CLUB OF HAMILTON EAST WENTWORTH CHARITIES	Registered	1967-01-01		A	63	152 REBECCA ST	OAKVILLE	ON	CA	L6K1J5	
892031170RR0001	ROTARY CLUB OF HAMILTON SUNSHINE FUND	Registered	1967-01-01		C	63	123 KING STREET WEST          ART GALLERY OF HAMILTON	HAMILTON	ON	CA	L8P4S8	
885911123RR0001	ROTARY CLUB OF HARROW CHARITABLE FUND	Registered	1999-09-30		C	63	BOX 916	HARROW	ON	CA	N0R1G0	
119124907RR0001	ROTARY CLUB OF HAWKESBURY, CHARITABLE TRUST	Registered	1967-01-01		C	65	1750 GREENLANE ROAD WEST	HAWKESBURY	ON	CA	K6A2R2	
132184722RR0001	ROTARY CLUB OF HEARST CHARITABLE TRUST	Registered	1989-10-05		C	65	BOX 1553	HEARST	ON	CA	P0L1N0	
891253643RR0001	ROTARY CLUB OF INGERSOLL CHARITABLE FOUNDATION	Registered	1994-07-08		A	63	45 KING STREET W.	INGERSOLL	ON	CA	N5C2J7	
119124931RR0001	ROTARY CLUB OF KINGSTON, ONTARIO (SERVICE FUND) INC.	Registered	1967-01-01		C	63	PO BOX 484	KINGSTON	ON	CA	K7L4W5	
138203971RR0001	ROTARY CLUB OF KITCHENER GRAND RIVER CHARITABLE FOUNDATION	Registered	1991-11-14		A	03	706  KING STREET EAST	KITCHENER	ON	CA	N2G2M5	
863333647RR0001	ROTARY CLUB OF KITCHENER-WESTMOUNT CHARITABLE FOUNDATION	Registered	1982-04-28		A	65	500 HALLMARK DRIVE	WATERLOO	ON	CA	N2K3P5	
892108184RR0001	ROTARY CLUB OF LEASIDE CHARITABLE FOUNDATION	Registered	1967-01-01		A	63	ONE CONCORDE PLACE #2301	TORONTO	ON	CA	M3C3K6	
863607255RR0001	ROTARY CLUB OF LINCOLN FOUNDATION INC.	Registered	2003-07-01		C	03	P.O. BOX 730	BEAMSVILLE	ON	CA	L0R1B0	
891223042RR0001	ROTARY CLUB OF LISTOWEL CHARITABLE FOUNDATION	Registered	1986-09-30		C	65	865 RICHMOND AVE NORTH	LISTOWEL	ON	CA	N4W2Z9	
897895496RR0001	ROTARY CLUB OF LONDON SOUTH FOUNDATION	Registered	1992-02-13		A	63	P.O. BOX 25602	LONDON	ON	CA	N6C6B3	
119125011RR0001	ROTARY CLUB OF MEAFORD CHARITABLE TRUST	Registered	1967-01-01		C	65	153 LAKESHORE RD              PO BOX 3259	MEAFORD	ON	CA	N4L1A5	
889979340RR0001	ROTARY CLUB OF MIDLAND CHARITABLE FUND	Registered	1996-03-24		C	65	P.O.BOX 93	MIDLAND	ON	CA	L4R4K6	
119125029RR0001	ROTARY CLUB OF MILTON CHARITABLE TRUST	Registered	1986-09-13		C	65	PO BOX 272	MILTON	ON	CA	L9T4N9	
886848795RR0001	ROTARY CLUB OF MINDEN CHARITABLE TRUST	Registered	2009-07-01		C	65	P.O. BOX 504	MINDEN	ON	CA	K0M2K0	
894486422RR0001	ROTARY CLUB OF MISSISSAUGA FOUNDATION	Registered	1998-10-19		A	65	P.O. BOX 340, STATION A	MISSISSAUGA	ON	CA	L5A3A1	
119125078RR0001	ROTARY CLUB OF NAPANEE, CHARITABLE TRUST	Registered	1967-01-01		C	65	BOX 333	NAPANEE	ON	CA	K7R3M4	
890067770RR0001	ROTARY CLUB OF NEPEAN-KANATA SERVICE FUND	Registered	1996-07-01		A	65	PO BOX 26088 NEPEAN RPO BELLS CORNERS	OTTAWA	ON	CA	K2H9R6	
880793211RR0001	ROTARY CLUB OF NIAGARA FALLS SUNRISE FOUNDATION	Registered	2004-01-13		A	63	PO BOX 142 STN MAIN	NIAGARA FALLS	ON	CA	L2E6T3	
130516362RR0001	ROTARY CLUB OF NIAGARA FALLS, CANADA, CHARITABLE TRUST,	Registered	1975-07-01		C	65	CC & C PROFESSIONAL CORPORATIO3650 PORTAGE ROAD	NIAGARA FALLS	ON	CA	L2J2K7	
119125094RR0001	ROTARY CLUB OF NORTH BAY, CANADA, CHARITABLE TRUST	Registered	1984-07-01		C	65	BOX 242	NORTH BAY	ON	CA	P1B8H2	
119125128RR0001	ROTARY CLUB OF OAKVILLE CHARITABLE TRUST	Registered	1980-01-01		C	03	101-17 STEWART ST             ROTARY CENTENNIAL TOWERS	OAKVILLE	ON	CA	L6K1X4	
891307571RR0001	ROTARY CLUB OF OAKVILLE TRAFALGAR FOUNDATION INC	Registered	1995-07-01		A	63	PO BOX 52104	OAKVILLE	ON	CA	L6J7N5	
892158445RR0001	ROTARY CLUB OF OAKVILLE WEST CHARITABLE FOUNDATION	Registered	1994-01-01		C	21	520 KERR ST.                  P.O. BOX 20055	OAKVILLE	ON	CA	L6K3C7	
119125136RR0001	ROTARY CLUB OF OSHAWA CHARITABLE FUND	Registered	1967-01-01		A	65	12 WILKINS CRES	COURTICE	ON	CA	L1E3B8	
853683340RR0001	ROTARY CLUB OF OTTAWA CHARITY FUND	Registered	2006-07-01		C	63	P.O. BOX 9041, STATION T	OTTAWA	ON	CA	K1G3T8	
119125151RR0001	ROTARY CLUB OF OWEN SOUND CHARITABLE TRUST	Registered	1988-07-01		C	65	PO BOX 352	OWEN SOUND	ON	CA	N4K5P5	
119125201RR0001	ROTARY CLUB OF PICTON CHARITABLE TRUST	Registered	1967-01-01		C	65	2 - 289 MAIN STREET	PICTON	ON	CA	K0K2T0	
889387049RR0001	ROTARY CLUB OF PORT ELGIN, ONTARIO, CHARITABLE TRUST,	Registered	1967-01-01		C	65	BOX 193	PORT ELGIN	ON	CA	N0H2C0	
891399081RR0001	ROTARY CLUB OF RENFREW CHARITABLE TRUST	Registered	1981-01-01		C	65	620 BARNET BLVD	RENFREW	ON	CA	K7V0A8	
119125300RR0001	ROTARY CLUB OF RIDGETOWN SERVICE FUND	Registered	1967-01-01		C	63	16 CHURCH ST                  PO BOX 637	RIDGETOWN	ON	CA	N0P2C0	
889052999RR0001	ROTARY CLUB OF SARNIA CHARITABLE FOUNDATION,	Registered	1967-01-01		A	63	PO BOX 22014 RPO TWIN LAKES	SARNIA	ON	CA	N7S6J4	
119125359RR0001	ROTARY CLUB OF SHELBURNE CHARITABLE TRUST	Registered	1967-01-01		C	65	PO BOX 27 STN MAIN	SHELBURNE	ON	CA	L9V3L8	
119125375RR0001	ROTARY CLUB OF SMITHS FALLS (SERVICE FUND) INC.	Registered	1967-01-01		A	63	67 COLONEL BY CRES.	SMITH FALLS	ON	CA	K7A5B9	
889665394RR0001	ROTARY CLUB OF ST CATHARINES SOUTH CHARITABLE TRUST	Registered	1989-11-25		C	65	251 CARLTON ST	ST CATHARINES	ON	CA	L2N1B6	
889132999RR0001	ROTARY CLUB OF ST CATHARINES-LAKESHORE CHARITABLE TRUST	Registered	1989-07-01		C	63	14 GRAMMAR AVENUE	ST. CATHARINES	ON	CA	L2N3L3	
119125417RR0001	ROTARY CLUB OF ST. CATHARINES, CHARITABLE TRUST	Registered	1967-01-01		C	65	271 RIDLEY RD W	ST CATHARINES	ON	CA	L2S0B3	
119125441RR0001	ROTARY CLUB OF ST. THOMAS FOUNDATION	Registered	1971-02-09		C	63	P.O. BOX 20042 RPO EDWARDS	ST THOMAS	ON	CA	N5P0B5	
119125508RR0001	ROTARY CLUB OF THORNBURY & CLARKSBURG INC. CHARITABLE TRUST	Registered	1967-01-01		C	65	PO BOX 94	CLARKSBURG	ON	CA	N0H1J0	
119125524RR0001	ROTARY CLUB OF TILLSONBURG CHARITABLE TRUST	Registered	1967-01-01		C	65	11 THOMAS AVE	TILLSONBURG	ON	CA	N4G5K8	
878449800RR0001	ROTARY CLUB OF TORONTO BEACH CHARITABLE FUND	Registered	2003-10-06		A	05	2-78 HERBERT AVENUE	TORONTO	ON	CA	M4L3P9	
888542198RR0001	ROTARY CLUB OF TORONTO CHARITABLE FOUNDATION,	Registered	1967-01-01		A	63	100 FRONT STREET WEST         H - LEVEL	TORONTO	ON	CA	M5J1E4	
890171994RR0001	ROTARY CLUB OF TORONTO EGLINTON CHARITABLE FOUNDATION	Registered	1977-07-01		A	09	44 PRICE ST	TORONTO	ON	CA	M4W1Z4	
119125698RR0001	ROTARY CLUB OF TORONTO HUMBER CHARITABLE TRUST	Registered	1987-07-01		A	65	135 CLANSMAN TRAIL	MISSISSAUGA	ON	CA	L4Z3G9	
883791386RR0001	ROTARY CLUB OF TORONTO-FOREST HILL CHARITABLE TRUST	Registered	1967-01-01		C	65	1915 - 44 ST JOSEPH ST	TORONTO	ON	CA	M4Y2W4	
891800286RR0001	ROTARY CLUB OF TORONTO-PARKDALE FOUNDATION	Registered	1988-04-20		A	63	P.O. BOX 30010,               1938 BLOOR ST WEST	TORONTO	ON	CA	M6P4J2	
888919065RR0001	ROTARY CLUB OF TRENTON CHARITABLE TRUST	Registered	1979-01-01		C	65	PO BOX 22065	TRENTON	ON	CA	K8V6S3	
119125664RR0001	ROTARY CLUB OF WALLACEBURG, ONTARIO CHARITABLE TRUST	Registered	1986-09-14		C	63	3092 DUFFERIN AVE	WALLACEBURG	ON	CA	N8A4M7	
892467564RR0001	ROTARY CLUB OF WATERDOWN CHARITABLE TRUST	Registered	1994-09-26		A	65	PO BOX 578	WATERDOWN	ON	CA	L0R2H0	
119125672RR0001	ROTARY CLUB OF WAWA CHARITABLE TRUST	Registered	1967-01-01		C	65	P.O. BOX 280	WAWA	ON	CA	P0S1K0	
119125680RR0001	ROTARY CLUB OF WELLAND, CRIPPLED CHILDREN'S TRUST	Registered	1991-10-26		A	65	BOX 681	WELLAND	ON	CA	L3B5R4	
871324240RR0001	ROTARY CLUB OF WINDSOR FOUNDATION FUND	Registered	1967-01-01		C	63	7911 FOREST GLADE DRIVE	WINDSOR	ON	CA	N8T3R7	
889161394RR0001	ROTARY CLUB OF WOODSTOCK-OXFORD CHARITABLE BENEFIT TRUST	Registered	1990-07-01		C	65	PO BOX 20058 RPO WOODSTOCK CTR	WOODSTOCK	ON	CA	N4S8X8	
881265920RR0001	ROTARY CLUBS OF PETERBOROUGH FOUNDATION INC.	Registered	2000-07-01		C	56	P.O. BOX 172 STN MAIN	PETERBOROUGH	ON	CA	K9J6Y8	
862018199RR0001	ROTARY DISTRICT 7090 GIFT OF LIFE FOUNDATION	Registered	2000-12-01		C	11	27 PRIDEAUX STREET            PO BOX 1439	NIAGARA ON THE LAKE	ON	CA	L0S1J0	
107916272RR0001	ROTEL FOUNDATION INC.	Registered	1983-07-01		C	09	411 SMYTH ROAD	OTTAWA	ON	CA	K1H8M8	
891469546RR0001	ROTHMANS, BENSON & HEDGES INC EMPLOYEES' CHARITABLE FUND	Registered	1967-01-01		B	75	1500 DON MILLS RD             9TH FL TAX DEPT	NORTH YORK	ON	CA	M3B3L1	
119125912RR0001	ROTHWELL UNITED CHURCH	Registered	1967-01-01		C	44	42 SUMAC ST	GLOUCESTER	ON	CA	K1J6P7	
119288918RR0655	ROUGE HILLS CONGREGATION OF JEHOVAH'S WITNESSES	Registered	1986-09-01		C	61	1010 - 11753 SHEPPARD AVE E	SCARBOROUGH	ON	CA	M1B5M3	
864968250RR0001	ROUGE RIVER COMMUNITY CHURCH	Registered	2002-01-21		C	39	79 COUPERTHWAITE CRESCENT	MARKHAM	ON	CA	L3R6M7	
894945633RR0061	ROUGE VALLEY CHURCH OF THE CHRISTIAN & MISSIONARY ALLIANCE IN CANADA	Registered	2001-08-13		C	39	91 RYLANDER BLVD              PO BOX 83518  RPO ABBEY LANE	SCARBOROUGH	ON	CA	M1B0B2	
129814729RR0001	ROUGE VALLEY FOUNDATION	Registered	1984-04-01		C	52	1749 MEADOWVALE ROAD	SCARBOROUGH	ON	CA	M1B5W8	
123797474RR0001	ROUGE VALLEY HEALTH SYSTEM FOUNDATION	Registered	1988-04-01		A	13	ATTN: MICHAEL MAZZA           108-3030 LAWRENCE AVE E.	SCARBOROUGH	ON	CA	M1P2T7	
119125979RR0001	ROUGE VALLEY MENNONITE CHURCH	Registered	1967-01-01		C	34	7452 REESOR ROAD	MARKHAM	ON	CA	L6B1A8	
119125920RR0001	ROUGEBANK FOUNDATION	Registered	1975-04-01		B	01	1 THOMSON COURT	MARKHAM	ON	CA	L3P1M5	
107387664RR0001	ROUMANIAN FIRST BAPTIST CHURCH	Registered	1967-01-01		C	31	1696 CADILLAC AVENUE	WINDSOR	ON	CA	N8Y2V5	
852572742RR0001	ROUTES JEWISH CENTRE	Registered	2004-08-18		C	49	10 DISERA DRIVE UNIT #250	THORNHILL	ON	CA	L4J0A7	
862122199RR0001	ROWBUST BREAST CANCER SURVIVOR DRAGON BOAT RACING SOCIETY INC.	Registered	2001-01-01		C	11	536 QUEENS AVE	LONDON	ON	CA	N6B1Y8	
119126126RR0001	ROWENA FULL GOSPEL TABERNACLE	Registered	1967-01-01		C	39	BOX 32	BRINSTON	ON	CA	K0E1C0	
119126134RR0001	ROWNTREE MEMORIAL UNITED CHURCH	Registered	1967-01-01		C	44	156 ELLIOTT ST	LONDON	ON	CA	N5Y2E9	
119288918RR1305	ROWNTREE MILLS CONGREGATION OF JEHOVAH'S WITNESSES	Registered	1999-03-01		C	61	33 NOCE WAY	WOODBRIDGE	ON	CA	L4H0W9	
119126142RR0001	ROXBOROUGH AGRICULTURAL SOCIETY	Registered	1981-01-01		C	56	PO BOX 199                    16301 FAIRVIEW DRIVE	AVONMORE	ON	CA	K0C1C0	
107916959RR0001	ROXBOROUGH PARK PRESBYTERIAN CHURCH	Registered	1967-01-01		C	37	1423 UPPER WELLINGTON ST.	HAMILTON	ON	CA	L9A3S8	
841633548RR0001	ROY CAIRNS FAMILY FOUNDATION	Registered	2005-08-12		B	03	80 KING STREET, 6TH FLOOR     P.O. BOX 4100	ST. CATHARINES	ON	CA	L2R7S3	
872053905RR0001	ROY G. HOBBS SENIORS' CLUB DES AINES	Registered	2004-06-01		C	56	109 LARCH CRESCENT	OTTAWA	ON	CA	K1E1A2	
104642772RR0001	ROYAL AGRICULTURAL WINTER FAIR ASSOCIATION OF CANADA	Registered	1967-01-01		C	56	39 MANITOBA DR	TORONTO	ON	CA	M6K3C3	
891510141RR0001	ROYAL ASTRONOMICAL SOCIETY OF CANADA WINDSOR CENTRE	Registered	1991-10-01		C	21	1508 GREENWOOD RD	KINGSVILLE	ON	CA	N9Y2V7	
892626243RR0001	ROYAL ASTRONOMICAL SOCIETY OF CANADA-LONDON CENTRE	Registered	1977-09-30		C	21	363 OXFORD AVENUE	INGERSOLL	ON	CA	N5C3H5	
133500850RR0001	ROYAL BOTANICAL GARDENS	Registered	1967-01-01		C	50	PO BOX 399 - STN A	HAMILTON	ON	CA	L8N3H8	
119126399RR0001	ROYAL CANADIAN ACADEMY OF ARTS ACADEMIE ROYALE DES ARTS DU CANADA	Registered	1970-01-01		C	22	375 - 401 RICHMOND ST WEST	TORONTO	ON	CA	M4T1B4	
872374202RR0001	ROYAL CANADIAN ACADEMY OF ARTS FOUNDATION/FONDATION DE L'ACADEMIE ROYALE DES ARTS DU CANADA	Registered	2003-10-24		A	25	401 RICHMOND ST. W.           SUITE 375	TORONTO	ON	CA	M5V3A8	
130387665RR0020	ROYAL CANADIAN AIR CADETS #862 SQUADRON	Registered	1982-09-01		C	29	PO BOX 160 STN LAMBETH	LONDON	ON	CA	N6P1P9	
130387665RR0031	ROYAL CANADIAN AIR CADETS 102 (BARRIE SILVER FOX) SQUADRON	Registered	1992-02-01		C	29	PO BOX 20141	BARRIE	ON	CA	L4M6E9	
130387665RR0037	ROYAL CANADIAN AIR CADETS 132 SPITFIRE SQUADRON	Registered	1995-09-01		C	29	545, STEELES AVE WEST         PO BOX 38565 RPO BRAMPTON	BRAMPTON	ON	CA	L6Y4W5	
130387665RR0038	ROYAL CANADIAN AIR CADETS 140 AURORA SQUADRON	Registered	1995-09-01		C	29	PO BOX 71586 RPO AURORA NORTH	AURORA	ON	CA	L4G6S9	
130387665RR0041	ROYAL CANADIAN AIR CADETS 325 KIWANIS SQUADRON	Registered	1995-09-01		C	29	505 FOURTH STREET EAST	CORNWALL	ON	CA	K6H2J7	
130387665RR0043	ROYAL CANADIAN AIR CADETS 530 KIWANIS SQUADRON	Registered	1995-09-01		C	29	316 MARSLAND DR	WATERLOO	ON	CA	N2J3Z1	
889099347RR0001	ROYAL CANADIAN AIR CADETS 826 GRYPHON SQUADRON SPONSORING COMMITTEE	Registered	1995-09-17		C	29	200 JAMES STREET NORTH	HAMILTON	ON	CA	L8R2L1	
130387665RR0040	ROYAL CANADIAN AIR CADETS 94 NEWMARKET SQUADRON	Registered	1995-09-01		C	29	P.O. BOX 4	NEWMARKET	ON	CA	L3Y4W3	
887374999RR0001	ROYAL CANADIAN AIR FORCE ASSOCIATION TRUST	Registered	1975-08-01		C	29	222 SOMERSET STREET WEST      SUITE 405	OTTAWA	ON	CA	K2P2G3	
107928657RR0001	ROYAL CANADIAN ARTILLERY ASSOCIATION	Registered	1981-09-01		C	51	10 LANCEWOOD CRES	BRAMPTON	ON	CA	L6S5Y6	
131635286RR0001	ROYAL CANADIAN INSTITUTE	Registered	1979-01-01		C	21	6 QUEEN'S PARK CRESCENT       ROOM 9	TORONTO	ON	CA	M5S3H2	
119128056RR0001	ROYAL CANADIAN LEGION (ONT. NO. 15) BRANCH POPPY FUND	Registered	1974-10-01		C	09	80 MARY STREET	BRAMPTON	ON	CA	L6W2R3	
107932337RR0001	ROYAL CANADIAN LEGION (WIARTON) BRANCH 208 POPPY FUND	Registered	1981-10-01		C	09	330 BOYD STREET               BOX 809	WIARTON	ON	CA	N0H2T0	
893179176RR0001	ROYAL CANADIAN LEGION A V M SULLY- BRANCH 109 SCHOLARSHIP TRUST	Registered	1991-11-26		C	21	68 SOUTH ST	GODERICH	ON	CA	N7A3L5	
107929028RR0001	ROYAL CANADIAN LEGION AMBASSADOR (ONT. NO. 143) POPPY FUND	Registered	2000-04-11		C	09	1570 MARENTETTE AVE	WINDSOR	ON	CA	N8X4E5	
886934397RR0001	ROYAL CANADIAN LEGION BEAVER VALLEY (ONTARIO NO 281) BRANCH POPPY FUND	Registered	1977-10-01		C	09	PO BOX 268	CLARKSBURG	ON	CA	N0H1J0	
894087865RR0001	ROYAL CANADIAN LEGION BELLE RIVER BRANCH 399 POPPY FUND	Registered	1992-10-01		C	09	504 NOTRE DAME PO BOX 9	BELLE RIVER	ON	CA	N0R1A0	
119128106RR0001	ROYAL CANADIAN LEGION BELLEVILLE ONT. NO. 99 BRANCH POPPY FUND	Registered	1975-10-01		C	09	48 THORNECLIFFE STREET	BELLEVILLE	ON	CA	K8P4L8	
107929341RR0001	ROYAL CANADIAN LEGION BEVERLY (ONTARIO NO. 500) BRANCH POPPY FUND	Registered	1982-02-22		C	09	P.O BOX 84	LYNDEN	ON	CA	L0R1T0	
876139510RR0002	ROYAL CANADIAN LEGION BRANCH #498 - POPPY FUND	Registered	1993-06-01		C	09	P.O. BOX 429	GRAND BEND	ON	CA	N0M1T0	
119127181RR0001	ROYAL CANADIAN LEGION BRANCH 142 DUNNVILLE BRANCH POPPY FUND	Registered	1967-01-01		C	09	305 QUEEN STREET	DUNNVILLE	ON	CA	N1A1J1	
832486161RR0001	ROYAL CANADIAN LEGION BRANCH 18 POPPY TRUST FUND	Registered	2006-12-14		C	09	52 MARGARET AVE	WALLACEBURG	ON	CA	N8A1Z9	
889012241RR0001	ROYAL CANADIAN LEGION BRANCH 212 KEMPTVILLE ONTARIO POPPY FUND	Registered	1974-07-03		C	09	BOX 458                       100 REUBEN CR.	KEMPTVILLE	ON	CA	K0G1J0	
890480742RR0001	ROYAL CANADIAN LEGION BRANCH 232 POPPY FUND	Registered	1996-06-01		C	05	1-21 VETERANS HIGHWAY	HUNTSVILLE	ON	CA	P1H1P3	
872612825RR0001	ROYAL CANADIAN LEGION BRANCH 272 POPPY	Registered	1999-01-01		C	05	26 SCHOFIELD STREET	CAMBRIDGE	ON	CA	N3C1Y3	
107930844RR0001	ROYAL CANADIAN LEGION BRANCH 324	Registered	1998-05-20		C	09	P.O. BOX 729	WHEATLEY	ON	CA	N0P2P0	
893212977RR0001	ROYAL CANADIAN LEGION BRANCH 479, NIAGARA FALLS POPPY FUND	Registered	1995-06-01		C	09	5603 SPRING STREET	NIAGARA FALLS	ON	CA	L2G1P7	
890746746RR0001	ROYAL CANADIAN LEGION BRANCH 517 POPPY FUND	Registered	1992-06-01		C	09	3583 PETAWAWA BLVD	PETAWAWA	ON	CA	K8H2Y1	
893189977RR0001	ROYAL CANADIAN LEGION BRANCH 532 MEMORIAL SCHOLARSHIP FUND	Registered	1977-11-01		C	09	65 BOULLEE STREET	NEW HAMBURG	ON	CA	N3A1E1	
107932105RR0001	ROYAL CANADIAN LEGION BROCKVILLE ONT. NO. 96 BRANCH POPPY FUND	Registered	1967-01-01		C	09	PO BOX 36	BROCKVILLE	ON	CA	K6V5T7	
119126878RR0001	ROYAL CANADIAN LEGION BURKS FALLS ONT. NO. 405 BRANCH POPPY FUND	Registered	1967-01-01		C	09	P O BOX 220	BURKS FALLS	ON	CA	P0A1C0	
119126886RR0001	ROYAL CANADIAN LEGION CAMPBELLFORD ONT. NO. 103 BRANCH POPPY FUND	Registered	1967-01-01		C	09	34 BRIDGE ST W PO BOX 793	CAMPBELLFORD	ON	CA	K0L1L0	
108096785RR0001	ROYAL CANADIAN LEGION COBDEN & DISTRICT (ONTARIO NO. 550) BRANCH POPPY FUND	Registered	1984-02-27		C	09	43A MAIN ST. P.O. BOX 114	COBDEN	ON	CA	K0J1K0	
888110046RR0001	ROYAL CANADIAN LEGION COL J E L STREIGHT BRANCH 210 POPPY FUND	Registered	1990-03-30		C	05	110 JUTLAND ROAD	TORONTO	ON	CA	M8Z2H1	
891625865RR0001	ROYAL CANADIAN LEGION COOKSVILLE ONT NO 582 BRANCH POPPY TRUST FUND	Registered	1969-01-01		C	09	456 HENSALL CIRCLE	MISSISSAUGA	ON	CA	L5A1X7	
889292041RR0001	ROYAL CANADIAN LEGION CORNWALL (ONTARIO NO 297) BRANCH POPP	Registered	1974-01-01		C	09	412 2ND ST W	CORNWALL	ON	CA	K6J1H2	
893173971RR0001	ROYAL CANADIAN LEGION CORUNNA (ONT NO 447 LESLIE SUTHERLAND) BRANCH POPPY FUND	Registered	1977-10-01		C	09	ALBERT ST PO BOX 119	CORUNNA	ON	CA	N0N1G0	
891488181RR0001	ROYAL CANADIAN LEGION DEEP RIVER (ONTARIO NO 436) BRANCH POPPY FUND	Registered	1985-10-12		C	09	ROYAL CANADIAN LEGION BOX 1137	DEEP RIVER	ON	CA	K0J1P0	
888369840RR0001	ROYAL CANADIAN LEGION DELHI ONT NO 125 BRANCH POPPY FUND	Registered	1967-01-01		C	09	161 MAIN STREET OF DELHI	DELHI	ON	CA	N4B2M1	
107933103RR0001	ROYAL CANADIAN LEGION DISTRICT "D" CARE CENTRES	Registered	1976-01-01		C	01	59 LAWSON RD	WEST HILL	ON	CA	M1C2J1	
